twp90_pct,x1_bi_rate_pct,x2_inflasi_yoy,bi_rate_lag_1,bi_rate_lag_3,inflasi_lag_1,inflasi_lag_3,inflasi_mom,twp90_lag_1,twp90_lag_2,twp90_lag_3,twp90_lag_6,twp90_lag_12,twp90_roll3_mean,twp90_roll3_std,twp90_mom,log_pdrb,x4_tpt_pct,x5_penetrasi_internet_pct,x6_tabungan_miliar,x7_jumlah_kc_bank,x8_ldr_pct,x9_npl_ratio,x10_rasio_umkm,log_pdrb_x_month,x5_penetrasi_internet_pct_x_month,x8_ldr_pct_x_month,x9_npl_ratio_x_month,x10_rasio_umkm_x_month,provinsi_id,bulan_sin,bulan_cos,time_trend,nama_provinsi,tahun,bulan
0.0312,6.0,0.005,6.0,5.75,0.003,0.0019,0.002,0.0283,0.0285,0.0273,0.0313,0.0287,0.029333333333333333,0.001619670748434178,0.0029,19.592081801674965,6.53,0.8696,3467900.74,446.0,1.0211,0.0185,0.0424,19.592081801674965,0.8696,1.0211,0.0185,0.0424,2,-2.4492935982947064e-16,1.0,24,Dki Jakarta,2023,12
0.034,6.0,0.0183,6.0,6.0,0.005,0.0013,0.0133,0.0312,0.0283,0.0285,0.031,0.0305,0.031166666666666665,0.002850146195080762,0.002800000000000004,19.65726496809165,6.53,0.8751,3579123.95,447.0,1.1058,0.0172,0.0392,1.6381054140076374,0.07292499999999999,0.09214999999999998,0.0014333333333333333,0.0032666666666666664,2,0.49999999999999994,0.8660254037844387,25,Dki Jakarta,2024,1
0.0309,6.0,0.0212,6.0,6.0,0.0183,0.003,0.0029,0.034,0.0312,0.0283,0.0281,0.0279,0.03203333333333334,0.0017097758137642905,-0.003100000000000002,19.65726496809165,6.03,0.8751,3579123.95,447.0,1.1058,0.0172,0.0392,3.276210828015275,0.14584999999999998,0.18429999999999996,0.0028666666666666667,0.006533333333333333,2,0.8660254037844386,0.5000000000000001,26,Dki Jakarta,2024,2
0.0313,6.0,0.0218,6.0,6.0,0.0212,0.005,0.0005999999999999998,0.0309,0.034,0.0312,0.0273,0.0279,0.03206666666666667,0.0016862186493255664,0.00040000000000000105,19.65726496809165,6.03,0.8751,3579123.95,447.0,1.1058,0.0172,0.0392,4.914316242022912,0.218775,0.27645,0.0043,0.0098,2,1.0,6.123233995736766e-17,27,Dki Jakarta,2024,3
0.0331,6.25,0.0211,6.0,6.0,0.0218,0.0183,-0.0006999999999999992,0.0313,0.0309,0.034,0.0285,0.0294,0.031766666666666665,0.0011718930554164586,0.001799999999999996,19.65726496809165,6.03,0.8751,3579123.95,447.0,1.1058,0.0172,0.0392,6.55242165603055,0.29169999999999996,0.3685999999999999,0.005733333333333333,0.013066666666666666,2,0.8660254037844387,-0.4999999999999998,28,Dki Jakarta,2024,4
0.0356,6.25,0.0208,6.25,6.0,0.0211,0.0212,-0.00030000000000000165,0.0331,0.0313,0.0309,0.0283,0.0323,0.03333333333333333,0.002159475244899409,0.0025000000000000022,19.65726496809165,6.03,0.8751,3579123.95,447.0,1.1058,0.0172,0.0392,8.190527070038188,0.36462500000000003,0.46075,0.007166666666666667,0.016333333333333335,2,0.49999999999999994,-0.8660254037844387,29,Dki Jakarta,2024,5
0.0351,6.25,0.0223,6.25,6.0,0.0208,0.0218,0.0015000000000000013,0.0356,0.0331,0.0313,0.0312,0.0313,0.0346,0.001322875655532317,-0.0005000000000000004,19.65726496809165,6.03,0.8751,3579123.95,447.0,1.1058,0.0172,0.0392,9.828632484045825,0.43755,0.5529,0.0086,0.0196,2,1.2246467991473532e-16,-1.0,30,Dki Jakarta,2024,6
0.032,6.25,0.0197,6.25,6.25,0.0223,0.0211,-0.0026000000000000016,0.0351,0.0356,0.0331,0.034,0.031,0.03423333333333334,0.0019502136635080238,-0.0030999999999999986,19.65726496809165,6.03,0.8751,3579123.95,447.0,1.1058,0.0172,0.0392,11.466737898053463,0.510475,0.64505,0.010033333333333333,0.022866666666666667,2,-0.4999999999999997,-0.8660254037844388,31,Dki Jakarta,2024,7
0.0294,6.25,0.0198,6.25,6.25,0.0197,0.0208,0.00010000000000000286,0.032,0.0351,0.0356,0.0309,0.0281,0.03216666666666667,0.0028536526301099394,-0.0026000000000000016,19.65726496809165,6.21,0.8751,3579123.95,447.0,1.1058,0.0172,0.0392,13.1048433120611,0.5833999999999999,0.7371999999999999,0.011466666666666667,0.02613333333333333,2,-0.8660254037844385,-0.5000000000000004,32,Dki Jakarta,2024,8
0.0283,6.0,0.017,6.25,6.25,0.0198,0.0223,-0.0028000000000000004,0.0294,0.032,0.0351,0.0313,0.0273,0.0299,0.0019000000000000056,-0.0011000000000000003,19.65726496809165,6.21,0.8751,3579123.95,447.0,1.1058,0.0172,0.0392,14.742948726068736,0.656325,0.8293499999999999,0.0129,0.0294,2,-1.0,-1.8369701987210297e-16,33,Dki Jakarta,2024,9
